image_id,question,question_id,cleaned_question,image_exists,formatted_image_id,answers,tokens,neutral_question,neutral_tokens
25,Is the giraffe in the shade?,25013,is the giraffe in the shade,True,COCO_train2014_000000000025.jpg,"no, no, no, no, no, no, no, no, no, no","['is', 'the', 'giraffe', 'in', 'the', 'shade']",is the giraffe in the shade,"['is', 'the', 'giraffe', 'in', 'the', 'shade']"
25,Are these giraffes living free range?,25014,are these giraffes living free range,True,COCO_train2014_000000000025.jpg,"no, yes, yes, yes, yes, no, no, no, no, yes","['are', 'these', 'giraffes', 'living', 'free', 'range']",are these giraffes living free range,"['are', 'these', 'giraffes', 'living', 'free', 'range']"
25,How many giraffes are there?,25015,how many giraffes are there,True,COCO_train2014_000000000025.jpg,"2, 2, 2, 1, 2, 1, 2, 2, 2, 2","['how', 'many', 'giraffes', 'are', 'there']",how many giraffes are there,"['how', 'many', 'giraffes', 'are', 'there']"
25,Is there a rock near the giraffe?,25016,is there a rock near the giraffe,True,COCO_train2014_000000000025.jpg,"no, no, no, no, no, no, no, no, no, no","['is', 'there', 'a', 'rock', 'near', 'the', 'giraffe']",is there a rock near the giraffe,"['is', 'there', 'a', 'rock', 'near', 'the', 'giraffe']"
25,How many animals are in this photo?,25017,how many animals are in this photo,True,COCO_train2014_000000000025.jpg,"2, 2, i can see total of 2 animals, 2, giraffe, 2, 2, 2, 2, 2","['how', 'many', 'animals', 'are', 'in', 'this', 'photo']",how many animals are in this photo,"['how', 'many', 'animals', 'are', 'in', 'this', 'photo']"
524314,Why is the man on the street?,524314000,why is the man on the street,True,COCO_train2014_000000524314.jpg,"homeless, homeless, begging, homeless, he is homeless, homeless, resting, homeless, homeless, sitting","['why', 'is', 'the', 'man', 'on', 'the', 'street']",why is the person on the street,"['why', 'is', 'the', 'person', 'on', 'the', 'street']"
524314,How is the man sitting?,524314001,how is the man sitting,True,COCO_train2014_000000524314.jpg,"cross legged, cross legged, cross legged, indian style, indian style, indian style, legs folded, cross legged, cross-legged, cross legged","['how', 'is', 'the', 'man', 'sitting']",how is the person sitting,"['how', 'is', 'the', 'person', 'sitting']"
524314,"What does the word in the upper-left corner, behind the window, translate to in English?",524314002,what does the word in the upperleft corner behind the window translate to in english,True,COCO_train2014_000000524314.jpg,"automatic, automatique, automatic, automatic, automatic, atm, automation, automatic, automatic, automate","['what', 'does', 'the', 'word', 'in', 'the', 'upperleft', 'corner', 'behind', 'the', 'window', 'translate', 'to', 'in', 'english']",what does the word in the upperleft corner behind the window translate to in english,"['what', 'does', 'the', 'word', 'in', 'the', 'upperleft', 'corner', 'behind', 'the', 'window', 'translate', 'to', 'in', 'english']"
262171,How many people are on the boat?,262171000,how many people are on the boat,True,COCO_train2014_000000262171.jpg,"5, 7, 6, 9, 5, 5, 5, 6, 6, 5","['how', 'many', 'people', 'are', 'on', 'the', 'boat']",how many people are on the boat,"['how', 'many', 'people', 'are', 'on', 'the', 'boat']"
262171,What color are the leaves?,262171001,what color are the leaves,True,COCO_train2014_000000262171.jpg,"green, green, green, green, green, green, green, green, green, green","['what', 'color', 'are', 'the', 'leaves']",what color are the leaves,"['what', 'color', 'are', 'the', 'leaves']"
262171,What type of watercraft is that?,262171002,what type of watercraft is that,True,COCO_train2014_000000262171.jpg,"raft, raft, platoon, raft, raft, boat, rubber raft boat, boat, boat, raft","['what', 'type', 'of', 'watercraft', 'is', 'that']",what type of watercraft is that,"['what', 'type', 'of', 'watercraft', 'is', 'that']"
262172,Where are the two blue coolers?,262172000,where are the two blue coolers,True,COCO_train2014_000000262172.jpg,"backpacks, bottom left, left corner, in left hand corner of photo, left, yes, behind chair, behind boxes, left, by boxes","['where', 'are', 'the', 'two', 'blue', 'coolers']",where are the two blue coolers,"['where', 'are', 'the', 'two', 'blue', 'coolers']"
262172,What kind of room is this?,262172001,what kind of room is this,True,COCO_train2014_000000262172.jpg,"family room, living room, living room, den, playroom, main room, living room, storage room, living room, living room","['what', 'kind', 'of', 'room', 'is', 'this']",what kind of room is this,"['what', 'kind', 'of', 'room', 'is', 'this']"
262172,Are they moving?,262172002,are they moving,True,COCO_train2014_000000262172.jpg,"yes, yes, yes, yes, yes, yes, yes, yes, yes, yes","['are', 'they', 'moving']",are they moving,"['are', 'they', 'moving']"
131101,What color is the umbrella?,131101000,what color is the umbrella,True,COCO_train2014_000000131101.jpg,"pink, pink and white, pink, pink and white, pink, pink, pink and white, pink and lavender and white, pink, red","['what', 'color', 'is', 'the', 'umbrella']",what color is the umbrella,"['what', 'color', 'is', 'the', 'umbrella']"
131101,Is this man angry?,131101001,is this man angry,True,COCO_train2014_000000131101.jpg,"no, no, no, yes, no, no, no, no, no, yes","['is', 'this', 'man', 'angry']",is this person angry,"['is', 'this', 'person', 'angry']"
131101,Which hand holds the umbrella?,131101002,which hand holds the umbrella,True,COCO_train2014_000000131101.jpg,"right, right, right, right, right, right, right, right, right, right","['which', 'hand', 'holds', 'the', 'umbrella']",which hand holds the umbrella,"['which', 'hand', 'holds', 'the', 'umbrella']"
30,Are there flowers in the vase?,30000,are there flowers in the vase,True,COCO_train2014_000000000030.jpg,"yes, yes, yes, yes, yes, yes, yes, yes, yes, yes","['are', 'there', 'flowers', 'in', 'the', 'vase']",are there flowers in the vase,"['are', 'there', 'flowers', 'in', 'the', 'vase']"
30,What is the vase sitting on?,30001,what is the vase sitting on,True,COCO_train2014_000000000030.jpg,"railing, fence, railing, ledge, wall border, ledge, railing, porch ledge, patio ledge, wall","['what', 'is', 'the', 'vase', 'sitting', 'on']",what is the vase sitting on,"['what', 'is', 'the', 'vase', 'sitting', 'on']"
30,Is the sun to the right or left of this flower?,30002,is the sun to the right or left of this flower,True,COCO_train2014_000000000030.jpg,"right, not possible, left, left, left, left, left, right, left, no","['is', 'the', 'sun', 'to', 'the', 'right', 'or', 'left', 'of', 'this', 'flower']",is the sun to the right or left of this flower,"['is', 'the', 'sun', 'to', 'the', 'right', 'or', 'left', 'of', 'this', 'flower']"
30,Are the flowers open?,30003,are the flowers open,True,COCO_train2014_000000000030.jpg,"no, yes, yes, yes, no, no, yes, yes, no, some","['are', 'the', 'flowers', 'open']",are the flowers open,"['are', 'the', 'flowers', 'open']"
30,What color is the vase?,30004,what color is the vase,True,COCO_train2014_000000000030.jpg,"white, white, white, white, white, white, white, white, white, white","['what', 'color', 'is', 'the', 'vase']",what color is the vase,"['what', 'color', 'is', 'the', 'vase']"
30,Are all the flowers white?,30005,are all the flowers white,True,COCO_train2014_000000000030.jpg,"no, no, no, no, no, no, yes, no, no, no","['are', 'all', 'the', 'flowers', 'white']",are all the flowers white,"['are', 'all', 'the', 'flowers', 'white']"
524320,Is the man standing on both foot?,524320000,is the man standing on both foot,True,COCO_train2014_000000524320.jpg,"yes, no, no, no, yes, yes, no, no, no, no","['is', 'the', 'man', 'standing', 'on', 'both', 'foot']",is the person standing on both foot,"['is', 'the', 'person', 'standing', 'on', 'both', 'foot']"
524320,Was this picture likely taken recently?,524320001,was this picture likely taken recently,True,COCO_train2014_000000524320.jpg,"yes, no, yes, no, no, no, no, maybe, yes, no","['was', 'this', 'picture', 'likely', 'taken', 'recently']",was this picture likely taken recently,"['was', 'this', 'picture', 'likely', 'taken', 'recently']"
524320,Do the gentleman's socks match his shoes and belt?,524320002,do the gentlemans socks match his shoes and belt,True,COCO_train2014_000000524320.jpg,"no, no, yes, no, no, no, no, no, no, no","['do', 'the', 'gentlemans', 'socks', 'match', 'his', 'shoes', 'and', 'belt']",do the gentlemans socks match person shoes and belt,"['do', 'the', 'gentlemans', 'socks', 'match', 'person', 'shoes', 'and', 'belt']"
240304,What is the zebra eating?,240304000,what is the zebra eating,True,COCO_train2014_000000240304.jpg,"grass, grass, grass, grass, grass, grass, grass, grass, grass, yes","['what', 'is', 'the', 'zebra', 'eating']",what is the zebra eating,"['what', 'is', 'the', 'zebra', 'eating']"
240304,Are the zebras facing the same direction?,240304001,are the zebras facing the same direction,True,COCO_train2014_000000240304.jpg,"yes, no, yes, yes, yes, yes, yes, yes, yes, yes","['are', 'the', 'zebras', 'facing', 'the', 'same', 'direction']",are the zebras facing the same direction,"['are', 'the', 'zebras', 'facing', 'the', 'same', 'direction']"
240304,What is the tree covered with?,240304002,what is the tree covered with,True,COCO_train2014_000000240304.jpg,"fencing, mesh, leaves, wire fence, fence, wire mesh, fence, wire, leaves, wire","['what', 'is', 'the', 'tree', 'covered', 'with']",what is the tree covered with,"['what', 'is', 'the', 'tree', 'covered', 'with']"
34,Is this a horse?,34000,is this a horse,True,COCO_train2014_000000000034.jpg,"no, no, no, no, no, no, no, no, no, no","['is', 'this', 'a', 'horse']",is this a horse,"['is', 'this', 'a', 'horse']"
34,What is the animal eating?,34001,what is the animal eating,True,COCO_train2014_000000000034.jpg,"grass, grass, grass, grass, grass, grass, grass, grass, grass, grass","['what', 'is', 'the', 'animal', 'eating']",what is the animal eating,"['what', 'is', 'the', 'animal', 'eating']"
34,How old is animal?,34002,how old is animal,True,COCO_train2014_000000000034.jpg,"2 years, young, adult, 3 years old, 10 years, 2, 10 years, 2, 20, 10 years","['how', 'old', 'is', 'animal']",how old is animal,"['how', 'old', 'is', 'animal']"
393251,Are they drinking wine at the child's party?,393251000,are they drinking wine at the childs party,True,COCO_train2014_000000393251.jpg,"yes, yes, yes, yes, yes, no, yes, yes, yes, yes","['are', 'they', 'drinking', 'wine', 'at', 'the', 'childs', 'party']",are they drinking wine at the childs party,"['are', 'they', 'drinking', 'wine', 'at', 'the', 'childs', 'party']"
393251,Is the man wearing glasses?,393251001,is the man wearing glasses,True,COCO_train2014_000000393251.jpg,"yes, yes, yes, yes, yes, yes, yes, yes, yes, yes","['is', 'the', 'man', 'wearing', 'glasses']",is the person wearing glasses,"['is', 'the', 'person', 'wearing', 'glasses']"
393251,What is the man holding?,393251002,what is the man holding,True,COCO_train2014_000000393251.jpg,"knife, knife, knife, knife, knife, knife, nothing, knife, knife, knife","['what', 'is', 'the', 'man', 'holding']",what is the person holding,"['what', 'is', 'the', 'person', 'holding']"
393251,What is the man cutting?,393251003,what is the man cutting,True,COCO_train2014_000000393251.jpg,"birthday cake, cake, cake, cake, cake, cake, cake, cake, yes, cake","['what', 'is', 'the', 'man', 'cutting']",what is the person cutting,"['what', 'is', 'the', 'person', 'cutting']"
262180,What is the fruit?,262180000,what is the fruit,True,COCO_train2014_000000262180.jpg,"banana, banana, banana's, banana, caramel, banana, banana, banana, banana's, bananas","['what', 'is', 'the', 'fruit']",what is the fruit,"['what', 'is', 'the', 'fruit']"
262180,Is this a good dessert?,262180001,is this a good dessert,True,COCO_train2014_000000262180.jpg,"yes, yes, yes, yes, yes, yes, yes, yes, yes, yes","['is', 'this', 'a', 'good', 'dessert']",is this a good dessert,"['is', 'this', 'a', 'good', 'dessert']"
262180,What is the name of the type of person that would make this food?,262180002,what is the name of the type of person that would make this food,True,COCO_train2014_000000262180.jpg,"chef, chef, chef, pastry chef, chef, chef, chef, chef, pastry chef, chef","['what', 'is', 'the', 'name', 'of', 'the', 'type', 'of', 'person', 'that', 'would', 'make', 'this', 'food']",what is the name of the type of person that would make this food,"['what', 'is', 'the', 'name', 'of', 'the', 'type', 'of', 'person', 'that', 'would', 'make', 'this', 'food']"
262180,What type of ice cream is on the plate?,262180003,what type of ice cream is on the plate,True,COCO_train2014_000000262180.jpg,"vanilla, vanilla, vanilla, vanilla, fruit salad, vanilla, vanilla, banana, vanilla, banana","['what', 'type', 'of', 'ice', 'cream', 'is', 'on', 'the', 'plate']",what type of ice cream is on the plate,"['what', 'type', 'of', 'ice', 'cream', 'is', 'on', 'the', 'plate']"
524325,How many people are wearing shorts in the forefront of this photo?,524325000,how many people are wearing shorts in the forefront of this photo,True,COCO_train2014_000000524325.jpg,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4","['how', 'many', 'people', 'are', 'wearing', 'shorts', 'in', 'the', 'forefront', 'of', 'this', 'photo']",how many people are wearing shorts in the forefront of this photo,"['how', 'many', 'people', 'are', 'wearing', 'shorts', 'in', 'the', 'forefront', 'of', 'this', 'photo']"
524325,Is this an indoor or outdoor photo?,524325001,is this an indoor or outdoor photo,True,COCO_train2014_000000524325.jpg,"outdoor, outdoor, outdoor, outdoor, outdoor, outdoor, outdoor, outdoor, outdoor, outdoor","['is', 'this', 'an', 'indoor', 'or', 'outdoor', 'photo']",is this an indoor or outdoor photo,"['is', 'this', 'an', 'indoor', 'or', 'outdoor', 'photo']"
524325,Are those kites in the air?,524325002,are those kites in the air,True,COCO_train2014_000000524325.jpg,"yes, yes, yes, yes, yes, yes, yes, no, yes, yes","['are', 'those', 'kites', 'in', 'the', 'air']",are those kites in the air,"['are', 'those', 'kites', 'in', 'the', 'air']"
43697,Is this a hot dog?,43697000,is this a hot dog,True,COCO_train2014_000000043697.jpg,"yes, yes, yes, yes, yes, yes, yes, yes, yes, yes","['is', 'this', 'a', 'hot', 'dog']",is this a hot dog,"['is', 'this', 'a', 'hot', 'dog']"
43697,What color is the napkin?,43697001,what color is the napkin,True,COCO_train2014_000000043697.jpg,"white, white, white, white, white, white, white, white, white, white","['what', 'color', 'is', 'the', 'napkin']",what color is the napkin,"['what', 'color', 'is', 'the', 'napkin']"
